Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Run Cadence,Max Run Cadence,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-04-01 15:56:36,false,"Shawnee Running","3.00","298","00:27:30","162","185","163","189","9:09","7:09","96","125","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.25","4","0.0","00:27:18","00:30:31","780","906"
Running,2020-03-30 15:41:19,false,"Shawnee Running","3.00","295","00:25:44","168","188","172","187","8:34","7:09","101","125","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.43.2","4","0.0","00:25:35","00:27:33","780","906"
Running,2020-03-27 16:46:02,false,"Shawnee Running","5.00","504","00:45:10","167","186","165","215","9:02","7:16","109","145","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.38.6","6","0.0","00:44:57","00:48:11","738","906"
Running,2020-03-24 13:26:38,false,"Shawnee Running","4.01","396","00:36:22","163","187","167","215","9:05","7:41","120","120","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.15.4","5","0.0","00:36:14","00:36:51","781","905"
Running,2020-03-17 15:44:37,false,"Shawnee Running","3.01","285","00:25:52","164","186","172","185","8:37","7:17","99","124","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.65.4","4","0.0","00:25:47","00:28:15","780","905"
Running,2020-03-11 16:20:11,false,"Shawnee Running","4.01","387","00:35:52","163","182","167","181","8:57","7:14","90","118","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.22.7","5","0.0","00:35:29","00:39:18","780","905"
Running,2020-03-06 16:03:44,false,"Shawnee Running","4.00","396","00:36:19","164","188","162","185","9:04","7:12","127","131","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.00.3","5","0.0","00:36:07","00:40:31","780","907"
Running,2020-03-04 16:28:12,false,"Shawnee Running","4.00","404","00:35:52","169","186","168","183","8:58","7:27","113","120","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.34.5","5","0.0","00:35:39","00:40:05","780","911"
Running,2020-03-02 16:54:16,false,"Shawnee Running","3.00","295","00:27:19","163","186","166","189","9:06","7:00","95","121","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.05.6","4","0.0","00:27:02","00:30:54","780","903"
Running,2020-02-19 16:20:20,false,"Shawnee Running","3.01","287","00:26:20","164","186","169","187","8:45","7:16","97","125","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.19.6","4","0.0","00:26:07","00:28:43","781","905"
Running,2020-02-17 16:25:08,false,"Shawnee Running","5.01","507","00:46:14","165","184","165","179","9:14","8:06","113","141","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.65.9","6","0.0","00:45:56","00:47:15","763","905"
Running,2020-02-10 17:01:01,false,"Shawnee Running","4.00","368","00:35:11","160","186","173","187","8:47","7:22","127","127","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.16.7","5","0.0","00:35:02","00:38:52","780","910"
Running,2020-02-07 16:28:22,false,"Shawnee Running","4.00","379","00:35:38","162","184","172","185","8:54","7:44","132","136","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.18.6","5","0.0","00:35:27","00:37:47","780","914"
Running,2020-02-03 16:17:56,false,"Shawnee Running","4.01","398","00:35:23","167","186","173","185","8:50","7:04","115","117","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.14.2","5","0.0","00:35:13","00:38:14","780","911"
Running,2020-02-02 15:09:13,false,"Shawnee Running","5.01","534","00:47:59","166","187","162","185","9:35","6:38","101","138","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:06.80.1","6","0.0","00:47:43","00:51:32","763","906"
Running,2020-01-21 16:20:11,false,"Shawnee Running","2.32","236","00:22:05","160","186","165","179","9:31","8:11","118","125","1.02","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:29.30.9","3","0.0","00:21:56","00:29:55","780","906"
Running,2020-01-08 16:13:13,false,"Shawnee - Pre-Race Workout","3.02","298","00:28:21","161","184","164","224","9:24","6:06","98","124","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.00","19","0.0","00:28:08","00:31:07","780","904"
Running,2019-12-20 15:09:44,false,"Shawnee - Run Walk Run®","7.63","748","01:13:08","160","183","159","185","9:35","6:57","241","244","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","9","0.0","01:10:05","01:16:17","787","920"
Running,2019-12-18 14:37:38,false,"Shawnee - Speed Repeats","5.39","525","00:52:27","157","184","154","198","9:44","6:27","164","166","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:14.81.7","37","0.0","00:51:29","01:00:43","770","917"
Running,2019-12-17 14:20:14,false,"Shawnee - Drill Workout","3.03","318","00:30:01","162","184","157","206","9:54","0:57","87","124","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:23.30.2","23","0.0","00:29:42","00:31:03","780","905"
Running,2019-12-06 14:58:04,false,"Shawnee - Run Walk Run®","6.98","724","01:05:30","166","187","162","224","9:23","7:04","223","210","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.3","8","0.0","01:04:46","01:09:14","761","919"
Running,2019-12-02 16:26:53,false,"Shawnee - Drill Workout","3.10","292","00:28:48","157","187","162","209","9:17","5:19","97","140","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.73","22","0.0","00:28:18","00:32:19","780","921"
Running,2019-11-25 16:06:35,false,"Shawnee - Drill Workout","3.09","287","00:28:46","154","185","159","213","9:18","5:33","114","122","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.70.4","22","0.0","00:28:29","00:31:06","780","906"
Running,2019-11-20 15:54:17,false,"Shawnee - Speed Repeats","3.64","385","00:39:06","160","183","141","221","10:44","6:26","207","208","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.53.6","29","0.0","00:36:04","00:39:06","861","921"
Running,2019-11-18 16:18:14,false,"Shawnee - Drill Workout","3.07","304","00:28:19","164","185","161","226","9:14","6:12","96","123","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.74.1","19","0.0","00:27:47","00:31:19","780","904"
Running,2019-11-13 16:14:24,false,"Shawnee - Hill Repeats","3.07","288","00:28:50","159","179","162","255","9:23","6:08","117","123","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.61.7","33","0.0","00:28:10","00:31:37","790","919"
Running,2019-11-06 16:22:22,false,"Shawnee - Speed Repeats","3.08","309","00:33:38","154","184","134","204","10:56","6:04","127","127","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:06.84.2","25","0.0","00:29:56","00:34:14","788","920"
Running,2019-11-05 16:17:42,false,"Shawnee - Drill Workout","3.12","291","00:27:51","160","183","165","206","8:55","4:29","105","125","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.69.1","19","0.0","00:27:23","00:32:00","780","905"
Running,2019-10-28 16:20:16,false,"Shawnee - Drill Workout","3.11","273","00:26:44","158","188","170","218","8:35","5:08","97","138","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.09.8","19","0.0","00:26:26","00:28:53","780","919"
Running,2019-10-27 13:08:11,false,"Shawnee Running","5.08","515","00:46:19","166","184","171","189","9:07","7:19","119","153","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:41.40.9","6","0.0","00:46:09","00:48:01","763","911"
Running,2019-10-22 15:57:39,false,"Shawnee - Drill Workout","3.08","278","00:27:05","161","181","169","208","8:48","6:18","104","127","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.64.1","18","0.0","00:26:54","00:29:48","779","908"
Running,2019-10-21 16:09:26,false,"Shawnee - Drill Workout","2.95","265","00:25:39","161","186","171","195","8:42","7:01","96","127","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.23.2","17","0.0","00:25:21","00:27:45","779","908"
Running,2019-10-18 16:41:03,false,"Shawnee - Run Walk Run®","2.07","198","00:18:18","162","181","167","226","8:50","6:59","86","115","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","3","0.0","00:18:00","00:20:08","791","906"
Running,2019-10-15 16:09:23,false,"Shawnee - Drill Workout","2.79","251","00:25:23","156","178","162","209","9:06","6:15","94","121","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.98.5","16","0.0","00:25:13","00:28:50","781","902"
Running,2019-10-14 16:24:14,false,"Shawnee - Benchmark Run","3.01","271","00:27:56","154","183","162","187","9:18","7:00","115","128","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.08.4","6","0.0","00:27:49","00:33:06","780","905"
Running,2019-10-07 17:33:39,false,"Running","4.00","390","00:36:01","164","187","172","181","9:00","7:34","122","124","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.70.2","5","0.0","00:35:47","00:41:33","780","907"
Running,2019-10-06 15:15:00,false,"Shawnee Running","5.00","492","00:45:12","166","186","171","189","9:02","7:08","112","140","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.00.5","6","0.0","00:44:55","00:48:42","764","906"
Running,2019-09-29 16:03:54,false,"Shawnee Running","4.00","443","00:37:54","174","191","163","183","9:29","7:42","128","109","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:41.42.6","4","0.0","00:37:38","00:40:54","780","918"
Running,2019-09-23 16:25:35,false,"Shawnee Running","5.01","506","00:45:21","169","186","169","183","9:03","7:22","103","134","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.47.8","6","0.0","00:44:52","00:51:12","764","907"
Running,2019-09-20 16:26:38,false,"Shawnee Running","3.01","279","00:25:37","164","188","172","189","8:31","6:49","94","123","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.28.2","4","0.0","00:25:22","00:30:16","780","906"
Running,2019-09-13 16:59:45,false,"Shawnee Running","5.01","511","00:45:37","167","188","171","185","9:06","7:13","106","147","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.23.5","6","0.0","00:45:22","00:48:33","764","905"
Running,2019-09-04 16:14:56,false,"Shawnee Running","5.02","517","00:47:00","165","185","170","187","9:22","7:58","125","153","1.01","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","1","0.0","00:46:26","00:50:00","762","906"
Running,2019-08-28 16:18:35,false,"Shawnee Running","4.01","419","00:36:41","170","186","168","185","9:09","6:49","101","139","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.95.1","5","0.0","00:36:21","00:39:54","778","905"
Running,2019-08-24 07:50:13,false,"Shawnee - Progression Run","4.72","471","00:50:00","150","185","155","232","10:35","7:06","153","155","0.97","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:48:48","00:51:17","770","921"
Running,2019-08-23 16:50:19,false,"Shawnee - Goal Pace Run","6.62","681","01:15:00","150","186","145","181","11:19","7:49","178","178","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","15:00.00","4","0.0","01:14:07","01:17:17","761","919"
Running,2019-08-21 16:08:01,false,"Shawnee - Easy Run","5.55","577","01:00:00","153","180","155","186","10:49","7:26","135","144","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","4","0.0","00:58:44","01:01:08","763","920"
Running,2019-08-17 07:55:53,false,"Shawnee - Easy Run","4.07","416","00:45:00","149","177","151","181","11:03","8:46","146","145","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","4","0.0","00:43:51","00:45:43","780","920"
Running,2019-08-16 16:36:10,false,"Shawnee - Speed Repeats","5.91","610","01:05:30","152","184","145","206","11:06","5:55","146","188","0.97","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.00","20","0.0","01:05:05","01:11:12","762","919"
Running,2019-08-14 16:15:04,false,"Shawnee - Easy Run","4.12","403","00:45:00","147","174","153","191","10:56","7:33","131","118","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:44:10","00:50:00","780","919"
Running,2019-08-10 07:12:05,false,"Shawnee - Stride Repeats","2.49","218","00:33:05","125","180","133","195","13:16","7:27","200","207","0.89","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.65.5","27","0.0","00:32:49","00:33:13","789","917"
Running,2019-08-09 16:32:42,false,"Shawnee - Speed Repeats","7.53","728","01:34:04","144","184","131","240","12:30","7:03","161","161","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:25.05.5","18","0.0","01:32:04","01:37:54","762","919"
Running,2019-08-05 16:56:31,false,"Shawnee - Progression Run","8.17","859","01:25:00","160","184","161","183","10:24","8:24","143","185","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","5","0.0","01:24:37","01:26:04","758","916"
Running,2019-08-03 08:11:50,false,"Shawnee - Stride Repeats","2.54","223","00:33:03","130","176","134","193","12:59","7:32","110","123","0.91","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.91.4","27","0.0","00:32:52","00:34:24","789","918"
Running,2019-08-02 16:07:40,false,"Shawnee - Goal Pace Run","5.11","484","01:00:00","143","182","141","183","11:44","8:03","154","152","0.94","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","10:00.00","4","0.0","00:59:22","01:02:10","769","919"
Running,2019-07-31 16:14:08,false,"Shawnee - Easy Run","4.60","455","00:50:00","149","176","151","222","10:52","7:46","154","154","0.97","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","4","0.0","00:47:40","00:53:23","772","920"
Running,2019-07-29 16:11:08,false,"Shawnee - Long Easy Run","9.95","1,073","01:45:00","162","182","161","181","10:33","8:33","218","267","0.94","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","01:44:30","01:50:08","757","920"
Running,2019-07-27 07:19:11,false,"Shawnee - Speed Repeats","3.99","371","00:51:00","136","182","131","204","12:47","6:20","132","130","0.93","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.00","26","0.0","00:49:20","00:56:08","780","920"
Running,2019-07-26 16:28:44,false,"Shawnee - Progression Run","3.84","388","00:40:00","152","186","157","183","10:24","7:56","94","137","0.98","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","4","0.0","00:39:52","00:40:55","780","912"
Running,2019-07-24 17:08:48,false,"Shawnee - Easy Run","4.77","483","00:50:00","152","179","159","181","10:29","8:06","116","141","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.1","4","0.0","00:49:41","00:52:12","771","905"
Running,2019-07-22 17:11:00,false,"Shawnee - Progression Run","3.98","391","00:40:00","152","184","159","183","10:02","7:30","77","120","1.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:39:41","00:44:12","772","905"
Running,2019-07-20 07:09:54,false,"Shawnee - Easy Run","4.04","428","00:45:00","154","182","150","181","11:09","8:13","138","124","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:43:51","00:47:10","780","919"
Running,2019-07-15 16:26:23,false,"Shawnee - Long Easy Run","7.60","853","01:25:04","157","178","151","183","11:12","7:34","208","192","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.73.7","4","0.0","01:22:15","01:26:49","761","919"
Running,2019-07-13 07:25:28,false,"Shawnee - Stride Repeats","2.76","260","00:31:21","139","175","146","197","11:23","6:45","96","115","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:20.00","23","0.0","00:29:53","00:32:04","788","907"
Running,2019-07-12 16:34:32,false,"Shawnee - Goal Pace Run","3.99","406","00:50:00","138","181","132","185","12:33","7:10","109","129","0.94","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:49:31","00:53:27","780","906"
Running,2019-07-10 16:53:04,false,"Shawnee - Easy Run","4.14","447","00:45:00","154","180","153","177","10:52","8:26","117","120","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:44:16","00:47:18","778","909"
Running,2019-07-08 16:38:08,false,"Shawnee - Long Easy Run","9.26","1,033","01:40:00","160","179","157","209","10:48","8:17","157","220","0.95","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00.2","4","0.0","01:39:26","01:45:50","757","905"
Running,2019-07-06 07:46:26,false,"Shawnee - Progression Run","4.19","434","00:40:00","157","182","167","181","9:33","7:50","404","433","1.01","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:00.00","4","0.0","00:39:32","00:40:48","755","936"
Running,2019-07-05 07:25:45,false,"Shawnee - Speed Repeats","5.20","558","00:51:00","161","183","160","206","9:49","5:04","123","151","1.02","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.00","26","0.0","00:48:29","00:53:39","764","905"
Running,2019-07-02 16:49:43,false,"Shawnee - Easy Run","4.55","491","00:45:00","161","183","162","179","9:54","8:26","79","143","1.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:51.09","7","0.0","00:43:57","00:48:56","770","907"
Running,2019-07-01 16:56:21,false,"Shawnee - Long Easy Run","8.30","940","01:30:00","161","179","153","179","10:51","8:35","212","201","0.96","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:32.68.9","11","0.0","01:28:07","01:32:40","758","919"
Running,2019-06-29 07:23:29,false,"Shawnee - Stride Repeats","2.94","300","00:28:06","159","181","164","195","9:34","6:54","82","125","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.46.3","21","0.0","00:26:39","00:29:35","780","905"
Running,2019-06-28 16:39:45,false,"Shawnee - Easy Run","4.02","443","00:40:00","162","186","162","177","9:57","8:24","92","120","1.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:17.86.1","7","0.0","00:39:18","00:42:42","776","906"
Running,2019-06-26 16:41:17,false,"Shawnee - Easy Run","3.16","327","00:30:00","158","181","164","179","9:29","8:11","95","117","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:26.39.2","6","0.0","00:29:13","00:33:37","780","905"
Running,2019-06-24 16:40:46,false,"Shawnee - Easy Run","5.29","561","00:50:00","162","181","168","179","9:27","8:00","106","153","1.02","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:27.96.5","8","0.0","00:49:04","00:52:42","763","907"
Running,2019-06-22 08:01:02,false,"Shawnee - Easy Run","3.15","331","00:30:00","159","179","166","177","9:31","7:50","93","122","1.02","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:23.80.4","6","0.0","00:29:19","00:31:13","780","906"
Running,2019-06-21 16:38:41,false,"Shawnee - Easy Run","3.15","328","00:30:00","158","180","164","179","9:31","8:04","93","119","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:25.51","6","0.0","00:29:30","00:32:32","780","904"
Running,2019-06-19 16:37:25,false,"Shawnee - Easy Run","3.11","317","00:30:00","155","177","162","177","9:38","7:51","105","124","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:19.90.2","6","0.0","00:29:01","00:32:44","780","905"
Running,2019-06-17 17:18:19,false,"Shawnee - Benchmark Run","1.02","103","00:09:00","165","181","162","180","8:50","7:49","37","57","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:00.00","3","0.0","00:08:48","00:09:00","791","860"
Running,2019-06-15 10:45:32,false,"Shawnee Running","6.00","707","00:56:42","172","186","161","181","9:27","7:47","123","165","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:31.52.3","6","0.0","00:56:04","00:58:11","762","906"
Running,2019-06-10 16:40:05,false,"Shawnee Running","5.01","563","00:46:31","169","184","164","181","9:17","7:29","103","130","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:07.80.4","6","0.0","00:45:39","00:50:30","764","904"
Running,2019-06-07 17:05:36,false,"Shawnee Running","4.00","469","00:37:29","172","189","165","181","9:22","7:34","126","134","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","08:52.82.7","4","0.0","00:37:01","00:41:16","780","917"
Running,2019-06-04 17:48:36,false,"Shawnee Running","4.01","472","00:39:12","167","187","157","181","9:47","7:10","113","120","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.82.9","5","0.0","00:38:29","00:42:54","780","916"
Running,2019-05-29 17:14:23,false,"Shawnee Running","5.01","546","00:45:44","169","190","168","194","9:07","7:10","100","135","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.84","6","0.0","00:44:40","00:47:57","762","905"
Running,2019-05-15 16:32:51,false,"Shawnee Running","4.01","453","00:38:51","166","186","160","178","9:42","7:26","126","119","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.11.1","5","0.0","00:37:58","00:40:24","781","912"
Running,2019-05-04 07:32:17,false,"Kansas City Running","3.20","332","00:25:56","176","187","172","182","8:06","6:57","105","96","1.16","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:26.53.7","4","0.0","00:25:44","00:25:56","830","954"
Running,2019-05-01 16:51:27,false,"Shawnee Running","6.01","612","00:53:22","165","184","172","186","8:53","6:57","136","153","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.57.9","7","0.0","00:52:22","00:57:36","762","904"
Running,2019-04-29 17:03:48,false,"Shawnee Running","5.02","470","00:44:06","154","173","172","212","8:48","6:40","109","135","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:08.93.9","6","0.0","00:43:16","00:48:26","764","902"
Running,2019-04-24 17:11:45,false,"Shawnee Running","5.01","513","00:44:24","164","189","170","186","8:52","7:14","97","140","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.48","6","0.0","00:43:25","00:48:20","764","906"
Running,2019-04-16 16:46:43,false,"Shawnee Running","4.01","422","00:36:51","163","182","168","182","9:12","6:54","134","133","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.13","5","0.0","00:36:03","00:38:10","780","905"
Running,2019-04-15 17:24:25,false,"Shawnee Running","5.02","518","00:45:16","164","184","168","186","9:01","7:13","97","132","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:10.59","6","0.0","00:44:32","00:49:34","765","904"
Running,2019-04-09 16:26:26,false,"Shawnee Running","5.01","525","00:45:28","165","185","170","186","9:05","6:37","105","143","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.30.4","6","0.0","00:44:35","00:49:32","763","904"
Running,2019-04-05 16:54:53,false,"Shawnee Running","6.01","635","00:55:08","163","185","168","186","9:11","7:11","93","131","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.00","7","0.0","00:54:07","00:57:39","761","904"
Running,2019-04-01 17:16:25,false,"Shawnee Running","5.00","498","00:43:18","162","188","172","186","8:39","6:41","105","132","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.18.4","6","0.0","00:42:27","00:47:56","764","903"
